Src,Dst,DependencyID,Direction,FromDeliverableID,TargetDeliverableID,Evidence,Statement
DEL-006-03,DEL-014-06,DEP-014-06-E09,UPSTREAM,DEL-014-06,DEL-006-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-06_Fixtures/Dependencies.csv:15,IFC Plumbing Drawings — Drain & Vent Plans required before procurement and installation
DEL-006-03,DEL-018-05,DEP-018-05-007,UPSTREAM,DEL-018-05,DEL-006-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-05_Wash-Bay-Drainage/Dependencies.csv:8,Plumbing IFC drawings required for floor drain specifications and connection to mud sump
DEL-006-04,DEL-014-01,DEP-014-01-E001,UPSTREAM,DEL-014-01,DEL-006-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-01_Cistern/Dependencies.csv:6,IFC plumbing drawings for cistern and pump details must be approved and issued before construction begins. P.Eng.-stamped drawings are a prerequisite for installation.
DEL-006-04,DEL-014-03,DEP-014-03-004,UPSTREAM,DEL-014-03,DEL-006-04,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-03_Bulk-Water/Dependencies.csv:5,IFC plumbing drawings (DEL-006-04) must be issued P.Eng.-stamped before installation of DEL-014-03 begins
DEL-006-05,DEL-014-02,DEP-014-02-004,UPSTREAM,DEL-014-02,DEL-006-05,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-02_Septic/Dependencies.csv:5,IFC plumbing drawings (DEL-006-05) must be stamped and approved before installation can commence; governs location invert elevations bedding and connection details
DEL-006-06,DEL-006-03,DEP-006-03-009,UPSTREAM,DEL-006-03,DEL-006-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-03_Drain-Vent-Plans/Dependencies.csv:12,Required for fixture count and types for drain/vent sizing; pipe sizing cannot proceed without fixture unit load data
DEL-006-06,DEL-006-07,DEP-006-07-004,UPSTREAM,DEL-006-07,DEL-006-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-07_Calculation-Package/Dependencies.csv:5,DEL-006-07 requires co-developed fixture schedule (DEL-006-06) for fixture coverage cross-reference and fixture unit counts
DEL-006-06,DEL-014-06,DEP-014-06-E07,UPSTREAM,DEL-014-06,DEL-006-06,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-014_Plumbing & Water Systems Installation/1_Working/DEL-014-06_Fixtures/Dependencies.csv:13,Plumbing Fixture Schedule is the authoritative comprehensive record for all fixture data; required before procurement
DEL-007-01,DEL-007-02,DEP-007-02-E01,UPSTREAM,DEL-007-02,DEL-007-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-02_Landscape-Plans/Dependencies.csv:11,DEL-007-02 shall not advance to IFC until DEL-007-01 Preliminary Landscape Design has received County approval
DEL-007-01,DEL-007-03,DEP-007-03-004,UPSTREAM,DEL-007-03,DEL-007-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-03_Planting-Plans/Dependencies.csv:5,County-approved preliminary landscape design (DEL-007-01) is required before planting plans are issued for construction (IFC).
DEL-007-01,DEL-007-04,DEP-007-04-010,UPSTREAM,DEL-007-04,DEL-007-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-04_Specification/Dependencies.csv:6,County approval of DEL-007-01 (Preliminary Landscape Design) must be on file before final specification is issued for construction
DEL-007-02,DEL-007-03,DEP-007-03-005,UPSTREAM,DEL-007-03,DEL-007-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-03_Planting-Plans/Dependencies.csv:6,Approved Landscape Site Plans (DEL-007-02) provide the spatial framework required as primary input for planting zone layout.
DEL-007-02,DEL-007-04,DEP-007-04-011,UPSTREAM,DEL-007-04,DEL-007-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-04_Specification/Dependencies.csv:7,Approved Landscape Site Plans (DEL-007-02) provide material callouts and layout dimensions required for specification content
DEL-007-02,DEL-018-02,DEP-018-02-008,UPSTREAM,DEL-018-02,DEL-007-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-02_Grading-Landscape/Dependencies.csv:9,IFC Landscape Plans (DEL-007-02) must be issued before landscaping phase can commence
DEL-007-03,DEL-007-04,DEP-007-04-012,UPSTREAM,DEL-007-04,DEL-007-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-04_Specification/Dependencies.csv:8,Approved Planting & Restoration Plans (DEL-007-03) provide species list and installation standards required for planting specification
DEL-007-03,DEL-018-02,DEP-018-02-009,UPSTREAM,DEL-018-02,DEL-007-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-02_Grading-Landscape/Dependencies.csv:10,IFC Planting & Restoration Plans (DEL-007-03) must be issued before landscaping phase can commence
DEL-008-01,DEL-001-01,DEP-001-01-E01,UPSTREAM,DEL-001-01,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-001_Architectural Design/1_Working/DEL-001-01_Preliminary-Design/Dependencies.csv:5,"Preliminary architectural design shall be informed by the geotechnical investigation; foundation approach held open pending geotech results (D-009, variable-price)."
DEL-008-01,DEL-001-02,DEP-001-02-E02,UPSTREAM,DEL-001-02,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-001_Architectural Design/1_Working/DEL-001-02_Floor-Plans/Dependencies.csv:6,"Geotechnical report required for foundation design coordination; if not yet available, proceed with normal ground condition assumption per RFP ss4.8.2."
DEL-008-01,DEL-001-04,DEP-001-04-E08,UPSTREAM,DEL-001-04,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-001_Architectural Design/1_Working/DEL-001-04_Building-Sections/Dependencies.csv:12,Geotechnical report required before foundation/slab assumptions are made in section drawings.
DEL-008-01,DEL-001-11,DEP-001-11-E08,UPSTREAM,DEL-001-11,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-001_Architectural Design/1_Working/DEL-001-11_Specification/Dependencies.csv:17,Geotechnical investigation report required for foundation and floor slab design; may affect architectural specification.
DEL-008-01,DEL-002-02,DEP-002-02-E02,UPSTREAM,DEL-002-02,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-02_Foundation-Plan/Dependencies.csv:8,Geotechnical report required before final foundation design; foundation type and bearing capacity TBD pending this report
DEL-008-01,DEL-002-03,DEP-002-03-E02,UPSTREAM,DEL-002-03,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-03_Framing-Plans/Dependencies.csv:6,Geotechnical report required before finalizing foundation/structural loads; impacts soil bearing frost depth and slab subgrade design
DEL-008-01,DEL-002-04,DEP-002-04-E02,UPSTREAM,DEL-002-04,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-04_Structural-Sections/Dependencies.csv:6,Geotech report required for foundation and service pit depth determination (R-01 §4.8.2)
DEL-008-01,DEL-002-06,DEP-002-06-E01,UPSTREAM,DEL-002-06,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-06_Service-Pit-Details/Dependencies.csv:5,Geotechnical report required before structural design can be finalized — provides bearing capacity / groundwater / frost depth / earth pressure parameters
DEL-008-01,DEL-002-07,DEP-002-07-E05,UPSTREAM,DEL-002-07,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-07_Crane-Support-Details/Dependencies.csv:9,Geotechnical report required for crane column/foundation bearing capacity before foundation-level details are finalized
DEL-008-01,DEL-002-08,DEP-002-08-E05,UPSTREAM,DEL-002-08,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-08_Embedment-Plan/Dependencies.csv:9,Geotechnical investigation required before final slab/foundation design which determines embedment depth and anchor length
DEL-008-01,DEL-002-09,DEP-002-09-E05,UPSTREAM,DEL-002-09,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-09_Stair-Details/Dependencies.csv:9,Required input: geotechnical investigation report needed for foundation and slab bearing conditions; stair base anchors depend on slab design
DEL-008-01,DEL-002-10,DEP-002-10-E01,UPSTREAM,DEL-002-10,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-10_Calculation-Package/Dependencies.csv:8,Geotechnical report is a required input for foundation calculations; blocking for final foundation design
DEL-008-01,DEL-002-11,DEP-002-11-E01,UPSTREAM,DEL-002-11,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-11_Foundation-Design/Dependencies.csv:5,Geotech report required before final foundation pricing can be negotiated and before IFC design is finalized; design may proceed on assumed conditions for proposal phase
DEL-008-01,DEL-002-12,DEP-002-12-E01,UPSTREAM,DEL-002-12,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-002_Structural Design/1_Working/DEL-002-12_Specification/Dependencies.csv:5,Geotechnical investigation report is an essential data prerequisite for foundation-superstructure interface parameters
DEL-008-01,DEL-005-02,DEP-005-02-004,UPSTREAM,DEL-005-02,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-02_Site-Grading-Plan/Dependencies.csv:5,Geotechnical report must be complete (final issued) before subgrade/compaction grading notes finalized; preliminary data may support Phase 2 only
DEL-008-01,DEL-005-03,DEP-005-03-005,UPSTREAM,DEL-005-03,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-03_Drainage-Plan/Dependencies.csv:8,Geotech report required for soil permeability frost depth and subsurface drainage conditions to inform drainage design
DEL-008-01,DEL-005-04,DEP-005-04-012,UPSTREAM,DEL-005-04,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-04_Driving-Surface-Layout/Dependencies.csv:13,Geotechnical investigation report required to establish subgrade design parameters for pavement section design
DEL-008-01,DEL-005-05,DEP-005-05-004,UPSTREAM,DEL-005-05,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-05_Civil-Sections/Dependencies.csv:5,Geotechnical report is required input providing subgrade bearing capacity CBR frost depth soil classification and groundwater depth before civil sections can be finalized
DEL-008-01,DEL-005-06,DEP-005-06-E001,UPSTREAM,DEL-005-06,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-06_Calculation-Package/Dependencies.csv:9,Geotechnical investigation report required before driving surface design and slope stability calculations (Hold Point HP-02). Foundation pricing variable until geotech complete.
DEL-008-01,DEL-005-07,DEP-005-07-007,UPSTREAM,DEL-005-07,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-07_Specification/Dependencies.csv:8,Geotechnical Investigation Report (DEL-008-01) required for subgrade bearing capacity and frost design values before civil specification can be finalized
DEL-008-01,DEL-006-01,DEP-006-01-004,UPSTREAM,DEL-006-01,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-01_Preliminary-Design/Dependencies.csv:5,Geotechnical report required before finalizing cistern/septic foundation assumptions
DEL-008-01,DEL-006-02,DEP-006-02-006,UPSTREAM,DEL-006-02,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-02_Water-Distribution-Plans/Dependencies.csv:7,Geotechnical report required for foundation/slab design affecting plumbing penetrations
DEL-008-01,DEL-006-03,DEP-006-03-007,UPSTREAM,DEL-006-03,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-03_Drain-Vent-Plans/Dependencies.csv:9,Required for frost depth data critical for determining minimum burial depth of exterior drain lines and mud sump connection
DEL-008-01,DEL-006-04,DEP-006-04-008,UPSTREAM,DEL-006-04,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-04_Cistern-Pump-Details/Dependencies.csv:9,DEL-006-04 requires geotech report (DEL-008-01) if cistern is below-grade; informs material selection
DEL-008-01,DEL-006-08,DEP-006-08-004,UPSTREAM,DEL-006-08,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-08_Specification/Dependencies.csv:5,DEL-006-08 requires geotechnical investigation report to inform cistern foundation/support design and septic tank installation conditions
DEL-008-01,DEL-007-01,DEP-007-01-004,UPSTREAM,DEL-007-01,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-01_Preliminary-Design/Dependencies.csv:5,DEL-007-01 requires geotechnical investigation data (soil conditions and bearing capacity) from DEL-008-01 as a design input; may not be available at preliminary stage
DEL-008-01,DEL-007-02,DEP-007-02-E02,UPSTREAM,DEL-007-02,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-02_Landscape-Plans/Dependencies.csv:12,DEL-007-02 requires geotechnical report (DEL-008-01) to inform grading and surface design decisions
DEL-008-01,DEL-007-04,DEP-007-04-015,UPSTREAM,DEL-007-04,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-04_Specification/Dependencies.csv:11,Geotechnical report provides subsoil characterization for grading pad design and planting soil conditions
DEL-008-01,DEL-010-01,DEP-010-01-E01,UPSTREAM,DEL-010-01,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-010_Foundation Construction/1_Working/DEL-010-01_Foundation-Construction/Dependencies.csv:6,Cannot finalize foundation design or construction until complete geotechnical investigation report (PKG-008) is received and reviewed
DEL-008-01,DEL-011-01,DEP-011-01-E05,UPSTREAM,DEL-011-01,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:9,Geotechnical investigation report must be available and structural design assumptions confirmed or updated accordingly
DEL-008-01,DEL-018-04,DEP-018-04-E06,UPSTREAM,DEL-018-04,DEL-008-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-04_Pads/Dependencies.csv:11,Geotechnical report required as design input for pad areas; subgrade bearing capacity affects cement pad thickness/reinforcement and gravel pad depth/composition
DEL-008-01,DEL-021-04,DEP-021-04-007,UPSTREAM,DEL-021-04,DEL-008-01,"/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-021_Bonding, Insurance & Warranty/1_Working/DEL-021-04_Contract-Execution/Dependencies.csv:8",Geotechnical report required before foundation price negotiation (deferred Step 6)
DEL-008-02,DEL-001-01,DEP-001-01-E02,UPSTREAM,DEL-001-01,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-001_Architectural Design/1_Working/DEL-001-01_Preliminary-Design/Dependencies.csv:6,Preliminary architectural design shall be informed by preliminary site survey for building footprint and site orientation confirmation.
DEL-008-02,DEL-001-02,DEP-001-02-E03,UPSTREAM,DEL-001-02,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-001_Architectural Design/1_Working/DEL-001-02_Floor-Plans/Dependencies.csv:7,"Preliminary site survey required for site orientation, existing building dimensions, and setback confirmation."
DEL-008-02,DEL-001-11,DEP-001-11-E09,UPSTREAM,DEL-001-11,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-001_Architectural Design/1_Working/DEL-001-11_Specification/Dependencies.csv:18,Site survey required for siting; affects specification coordination.
DEL-008-02,DEL-005-01,DEP-005-01-004,UPSTREAM,DEL-005-01,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-01_Preliminary-Design/Dependencies.csv:5,Preliminary survey results required as input for existing topography and site control; if not available design proceeds on stated assumptions
DEL-008-02,DEL-005-02,DEP-005-02-005,UPSTREAM,DEL-005-02,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-02_Site-Grading-Plan/Dependencies.csv:6,Preliminary survey must be complete before grading design can commence; provides existing topography and control points
DEL-008-02,DEL-005-03,DEP-005-03-006,UPSTREAM,DEL-005-03,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-03_Drainage-Plan/Dependencies.csv:9,Preliminary survey required for existing site topography and pre-development drainage baseline
DEL-008-02,DEL-005-04,DEP-005-04-013,UPSTREAM,DEL-005-04,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-04_Driving-Surface-Layout/Dependencies.csv:14,Preliminary survey of site required for existing ground control and topographic base drawing
DEL-008-02,DEL-005-05,DEP-005-05-005,UPSTREAM,DEL-005-05,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-05_Civil-Sections/Dependencies.csv:6,Preliminary survey data and existing grade elevations are required input for drafting elevation-referenced sections and confirming cut/fill depths
DEL-008-02,DEL-005-06,DEP-005-06-E002,UPSTREAM,DEL-005-06,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-06_Calculation-Package/Dependencies.csv:10,Preliminary site survey required before grading and drainage calculations (Hold Point HP-01). Existing grades and site boundaries needed for drainage basin delineation.
DEL-008-02,DEL-005-07,DEP-005-07-008,UPSTREAM,DEL-005-07,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-005_Civil Design/1_Working/DEL-005-07_Specification/Dependencies.csv:9,Preliminary Site Survey (DEL-008-02) required for existing grades and topography inputs to civil specification
DEL-008-02,DEL-006-01,DEP-006-01-005,UPSTREAM,DEL-006-01,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-01_Preliminary-Design/Dependencies.csv:6,Preliminary site survey required for site layout and sewer/drain invert elevations
DEL-008-02,DEL-006-02,DEP-006-02-007,UPSTREAM,DEL-006-02,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-02_Water-Distribution-Plans/Dependencies.csv:8,Site survey required for plumbing design
DEL-008-02,DEL-006-08,DEP-006-08-005,UPSTREAM,DEL-006-08,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-006_Plumbing Design/1_Working/DEL-006-08_Specification/Dependencies.csv:6,DEL-006-08 requires preliminary site survey to establish existing septic tank location for removal coordination
DEL-008-02,DEL-007-01,DEP-007-01-005,UPSTREAM,DEL-007-01,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-01_Preliminary-Design/Dependencies.csv:6,DEL-007-01 requires preliminary site survey data (topographic context and grading interface) from DEL-008-02 as a design input; may not be available at preliminary stage
DEL-008-02,DEL-007-02,DEP-007-02-E03,UPSTREAM,DEL-007-02,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-007_Landscape Architectural Design/1_Working/DEL-007-02_Landscape-Plans/Dependencies.csv:13,DEL-007-02 requires site survey and existing conditions documentation (DEL-008-02) for accurate site representation
DEL-008-02,DEL-008-03,DEP-008-03-E01,UPSTREAM,DEL-008-03,DEL-008-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-008_Geotechnical Investigation & Surveying/1_Working/DEL-008-03_Construction-Survey/Dependencies.csv:5,DEL-008-02 Preliminary Site Survey must be complete and control point data available before construction survey commences
DEL-008-03,DEL-008-04,DEP-008-04-004,UPSTREAM,DEL-008-04,DEL-008-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-008_Geotechnical Investigation & Surveying/1_Working/DEL-008-04_As-Built-Survey/Dependencies.csv:5,DEL-008-04 requires DEL-008-03 Construction Survey records including control point coordinates descriptions and datum reference as the basis for as-built survey control
DEL-008-03,DEL-018-02,DEP-018-02-007,UPSTREAM,DEL-018-02,DEL-008-03,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-018_Sitework & Civil Construction/1_Working/DEL-018-02_Grading-Landscape/Dependencies.csv:8,Site survey with benchmark must be established before grading commences
DEL-009-01,DEL-009-02,DEP-009-02-004,UPSTREAM,DEL-009-02,DEL-009-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-009_Permitting & Regulatory Compliance/1_Working/DEL-009-02_Building-Permit/Dependencies.csv:5,DEL-009-01 (Development Permit) must be approved before building permit application is submitted. Hard gate. Conditions from DEL-009-01 also flow into building permit application content.
DEL-009-01,DEL-009-04,DEP-009-04-009,UPSTREAM,DEL-009-04,DEL-009-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-009_Permitting & Regulatory Compliance/1_Working/DEL-009-04_Code-Compliance-Register/Dependencies.csv:10,Development permit conditions required as input to populate the register. Register cannot be fully populated until DEL-009-01 is obtained.
DEL-009-01,DEL-011-01,DEP-011-01-E09,UPSTREAM,DEL-011-01,DEL-009-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:13,Development permit must be in place before construction commences
DEL-009-01,DEL-017-04,DEP-017-04-007,UPSTREAM,DEL-017-04,DEL-009-01,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-017_Existing Building Renovation (Old North Shop)/1_Working/DEL-017-04_Locker-Room/Dependencies.csv:8,Development permit application and approval required before construction of locker room
DEL-009-02,DEL-009-04,DEP-009-04-010,UPSTREAM,DEL-009-04,DEL-009-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-009_Permitting & Regulatory Compliance/1_Working/DEL-009-04_Code-Compliance-Register/Dependencies.csv:11,Building permit conditions required as input to populate the register. Register cannot be fully populated until DEL-009-02 is obtained.
DEL-009-02,DEL-010-01,DEP-010-01-E04,UPSTREAM,DEL-010-01,DEL-009-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-010_Foundation Construction/1_Working/DEL-010-01_Foundation-Construction/Dependencies.csv:9,Building permit must be in place before foundation construction commences
DEL-009-02,DEL-011-01,DEP-011-01-E07,UPSTREAM,DEL-011-01,DEL-009-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-01_Superstructure/Dependencies.csv:11,Building permit must be obtained before construction commences
DEL-009-02,DEL-011-03,DEP-011-03-006,UPSTREAM,DEL-011-03,DEL-009-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-03_Repair-Bays/Dependencies.csv:7,Building permit must be obtained before construction commences
DEL-009-02,DEL-011-05,DEP-011-05-E04,UPSTREAM,DEL-011-05,DEL-009-02,/Users/ryan/ai-env/projects/chirality-project-test/test/AB-2026-01424-WDMLRL-2026-Claude/PKG-011_Building Structure & Envelope/1_Working/DEL-011-05_Wash-Bay-Enclosure/Dependencies.csv:7,Building permit (DEL-009-02) must be obtained before construction of wash bay enclosure proceeds
